,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,SUM,APPROVAL
23064,22650,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,0,1
23065,22651,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,6,0
23066,22652,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,0,1
23067,22653,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,7,0
23068,22654,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,0,1
23069,22655,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,4,1
23070,22656,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,1,1
23071,22657,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,14,0
23072,22658,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,4,1
23073,22659,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,4,1
23074,22660,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,2,1
23075,22661,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,0,1
23076,22662,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,1,1
23077,22663,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,2,1
23078,22664,0,0,1,2,158,4,1,1,1,4667,1522,0,0,3,0,1
23079,22665,0,0,1,0,94,4,1,3,1,943,328,0,0,0,3,1
23080,22666,0,0,1,0,94,4,1,3,1,943,328,0,0,0,2,1
23081,22667,0,0,1,0,94,4,1,3,1,943,328,0,0,0,4,1
23082,22668,0,0,1,0,94,4,1,3,1,943,328,0,0,0,2,1
23083,22669,1,0,1,0,145,0,2,1,1,1779,2871,0,1,1,8,0
23084,22670,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,6,0
23085,22671,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,6,0
23086,22672,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,2,1
23087,22673,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,2,1
23088,22674,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,6,0
23089,22675,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,4,1
23090,22676,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,6,0
23091,22677,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,30,0
23092,22678,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,6,0
23093,22679,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,16,0
23094,22680,0,0,1,0,41,4,1,1,1,4440,2526,0,0,1,5,0
23095,22681,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,24,0
23096,22682,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,2,1
23097,22683,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,24,0
23098,22684,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,15,0
23099,22685,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,38,0
23100,22686,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,6,0
23101,22687,0,0,1,0,104,1,1,1,1,1026,3639,0,0,1,1,1
23102,22688,0,0,1,2,120,4,4,3,1,4468,1471,0,1,2,1,1
23103,22689,0,0,1,2,120,4,4,3,1,4468,1471,0,1,2,4,1
23104,22690,0,0,1,2,120,4,4,3,1,4468,1471,0,1,2,5,0
23105,22691,0,0,1,2,120,4,4,3,1,4468,1471,0,1,2,2,1
23106,22692,0,0,1,1,202,0,1,3,1,4733,2133,0,0,1,2,1
23107,22693,0,0,1,1,202,0,1,3,1,4733,2133,0,0,1,17,0
23108,22694,0,0,1,1,202,0,1,3,1,4733,2133,0,0,1,2,1
23109,22695,0,0,1,1,202,0,1,3,1,4733,2133,0,0,1,0,1
23110,22696,0,0,1,1,202,0,1,3,1,4733,2133,0,0,1,0,1
23111,22697,0,0,1,1,202,0,1,3,1,4733,2133,0,0,1,2,1
23112,22698,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,0,1
23113,22699,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,4,1
23114,22700,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,0,1
23115,22701,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,0,1
23116,22702,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,1,1
23117,22703,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,0,1
23118,22704,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,6,0
23119,22705,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,1,1
23120,22706,1,1,1,0,182,0,1,1,1,4668,1837,0,0,1,0,1
23121,22707,1,1,1,0,51,4,4,1,1,3880,1395,0,0,1,7,0
23122,22708,1,1,1,1,236,0,4,1,1,3270,2807,0,0,2,0,1
23123,22709,1,1,1,1,236,0,4,1,1,3270,2807,0,0,2,0,1
23124,22710,1,1,1,1,236,0,4,1,1,3270,2807,0,0,2,1,1
23125,22711,0,0,1,0,77,4,4,2,1,3591,2002,0,0,0,12,0
23126,22712,0,0,1,0,77,4,4,2,1,3591,2002,0,0,0,4,1
23127,22713,0,0,1,0,77,4,4,2,1,3591,2002,0,0,0,12,0
23128,22714,0,0,1,0,77,4,4,2,1,3591,2002,0,0,0,4,1
23129,22715,0,0,1,0,77,4,4,2,1,3591,2002,0,0,0,12,0
23130,22716,0,0,1,0,77,4,4,2,1,3591,2002,0,0,0,4,1
23131,22717,1,1,1,1,197,4,4,1,1,2325,741,0,1,2,10,0
23132,22718,1,1,1,1,197,4,4,1,1,2325,741,0,1,2,10,0
23133,22719,1,1,1,1,197,4,4,1,1,2325,741,0,1,2,4,1
23134,22720,1,1,1,1,197,4,4,1,1,2325,741,0,1,2,1,1
23135,22721,0,0,1,0,104,4,4,4,1,1816,872,0,0,0,9,0
23136,22722,0,0,1,0,104,4,4,4,1,1816,872,0,0,0,19,0
23137,22723,0,0,1,0,104,4,4,4,1,1816,872,0,0,0,9,0
23138,22724,0,0,1,0,104,4,4,4,1,1816,872,0,0,0,9,0
23139,22725,0,0,0,4,41,4,4,1,1,4941,604,0,0,5,10,0
23140,22726,0,0,0,4,41,4,4,1,1,4941,604,0,0,5,10,0
23141,22727,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,0,1
23142,22728,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,32,0
23143,22729,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,0,1
23144,22730,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,0,1
23145,22731,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,0,1
23146,22732,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,0,1
23147,22733,1,1,1,2,145,4,4,1,1,3470,2781,0,0,3,0,1
23148,22734,0,0,1,0,62,4,4,1,1,6777,1837,0,0,1,11,0
23149,22735,0,0,1,0,62,4,4,1,1,6777,1837,0,0,1,4,1
23150,22736,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,13,0
23151,22737,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,6,0
23152,22738,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,17,0
23153,22739,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,17,0
23154,22740,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,7,0
23155,22741,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,3,1
23156,22742,1,0,1,0,145,4,4,1,1,6713,2781,0,1,1,17,0
23157,22743,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,2,1
23158,22744,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,0,1
23159,22745,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,1,1
23160,34435,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,15,0
23161,34436,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,25,0
23162,34437,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,2,1
23163,34438,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,31,0
23164,34439,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,4,1
23165,34440,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,0,1
23166,34441,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,12,0
23167,34442,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,9,0
23168,34443,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,0,1
23169,34444,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,5,0
23170,34446,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,11,0
23171,34447,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,22,0
23172,34448,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,7,0
23173,34449,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,0,1
23174,34450,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,2,1
23175,34451,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,0,1
23176,34452,0,1,1,0,104,4,1,1,1,3767,902,0,0,1,60,0
23177,22746,0,0,0,2,77,4,4,2,1,4411,3546,0,0,2,24,0
23178,22747,0,0,0,2,77,4,4,2,1,4411,3546,0,0,2,32,0
23179,22748,0,0,0,2,77,4,4,2,1,4411,3546,0,0,2,32,0
23180,22749,0,0,0,2,77,4,4,2,1,4411,3546,0,0,2,37,0
23181,22750,0,0,0,2,77,4,4,2,1,4411,3546,0,0,2,38,0
23182,22751,0,0,0,2,77,4,4,2,1,4411,3546,0,0,2,8,0
23183,22752,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,6,0
23184,22753,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,0,1
23185,22754,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,6,0
23186,22755,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,4,1
23187,22756,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,6,0
23188,22757,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,6,0
23189,22758,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,6,0
23190,22759,1,1,1,1,230,4,1,1,1,6401,2585,0,0,2,3,1
23191,22760,1,0,1,0,150,0,4,1,1,1298,3458,0,0,1,22,0
23192,22761,1,0,1,0,150,0,4,1,1,1298,3458,0,0,1,19,0
23193,22762,1,0,1,0,150,0,4,1,1,1298,3458,0,0,1,8,0
23194,22763,1,0,1,0,150,0,4,1,1,1298,3458,0,0,1,6,0
23195,22764,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23196,22765,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23197,22766,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23198,22767,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,5,0
23199,22768,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23200,22769,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23201,22770,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,5,0
23202,22771,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,7,0
23203,22772,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,2,1
23204,22773,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23205,22774,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23206,22775,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23207,22776,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23208,22777,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,6,0
23209,22778,0,1,1,0,94,0,4,1,1,6486,3143,0,0,1,7,0
23210,22779,0,0,1,1,172,2,1,1,1,6022,2395,0,0,2,3,1
23211,22780,0,0,1,1,172,2,1,1,1,6022,2395,0,0,2,5,0
23212,22781,0,0,1,1,172,2,1,1,1,6022,2395,0,0,2,11,0
23213,22782,0,0,1,1,172,2,1,1,1,6022,2395,0,0,2,2,1
23214,22783,0,0,1,1,172,2,1,1,1,6022,2395,0,0,2,0,1
23215,22784,0,0,1,1,172,2,1,1,1,6022,2395,0,0,2,4,1
23216,22785,0,0,1,1,251,0,4,0,1,3261,3187,0,0,2,11,0
23217,22786,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,2,1
23218,22787,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,0,1
23219,22788,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,4,1
23220,22789,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,5,0
23221,22790,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,0,1
23222,22791,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,2,1
23223,22792,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,5,0
23224,22793,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,1,1
23225,22794,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,15,0
23226,22795,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,17,0
23227,22796,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,5,0
23228,22797,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,4,1
23229,22798,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,16,0
23230,22799,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,1,1
23231,22800,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,0,1
23232,22801,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,4,1
23233,22802,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,5,0
23234,22803,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,2,1
23235,22804,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,4,1
23236,22805,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,4,1
23237,22806,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,2,1
23238,22807,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,5,0
23239,22808,0,1,1,0,170,4,1,1,1,5434,1293,0,0,1,1,1
23240,22809,0,0,1,0,202,1,4,4,1,491,3639,0,0,0,2,1
23241,22810,0,0,1,0,202,1,4,4,1,491,3639,0,0,0,30,0
23242,22811,0,0,1,0,202,1,4,4,1,491,3639,0,0,0,4,1
23243,22812,0,0,1,0,202,1,4,4,1,491,3639,0,0,0,2,1
23244,22813,0,0,1,0,202,1,4,4,1,491,3639,0,0,0,5,0
23245,22814,1,0,1,0,104,4,1,1,1,1580,3522,0,0,1,4,1
23246,22815,1,0,1,0,104,4,1,1,1,1580,3522,0,0,1,9,0
23247,22816,1,0,1,0,104,4,1,1,1,1580,3522,0,0,1,12,0
23248,22817,1,0,1,0,104,4,1,1,1,1580,3522,0,0,1,4,1
23249,22818,0,0,1,0,94,1,4,1,1,1510,3639,0,0,1,0,1
23250,22819,0,0,1,0,94,1,4,1,1,1510,3639,0,0,1,0,1
23251,22820,0,0,1,0,94,1,4,1,1,1510,3639,0,0,1,0,1
23252,22821,1,1,1,0,170,1,1,1,1,141,3639,0,0,1,3,1
23253,22822,1,1,1,0,170,1,1,1,1,141,3639,0,0,1,17,0
23254,22823,1,1,1,0,170,1,1,1,1,141,3639,0,0,1,1,1
23255,22824,1,1,1,0,170,1,1,1,1,141,3639,0,0,1,43,0
23256,22825,1,1,1,0,170,1,1,1,1,141,3639,0,0,1,4,1
23257,22826,1,1,1,0,170,1,1,1,1,141,3639,0,0,1,3,1
23258,22827,0,1,1,0,145,0,4,1,1,5409,2711,0,0,1,3,1
23259,22828,0,1,1,0,145,0,4,1,1,5409,2711,0,0,1,9,0
23260,22829,0,0,0,0,120,4,4,3,5,6981,2916,0,0,0,0,1
23261,22830,0,0,0,0,120,4,4,3,5,6981,2916,0,0,0,1,1
23262,22831,0,0,0,0,120,4,4,3,5,6981,2916,0,0,0,1,1
23263,22832,1,0,1,1,192,0,1,1,1,6401,3392,0,0,2,19,0
23264,22833,1,0,1,1,192,0,1,1,1,6401,3392,0,0,2,4,1
23265,22834,1,0,1,1,192,0,1,1,1,6401,3392,0,0,2,4,1
23266,22835,0,0,1,1,158,4,1,1,4,4683,1520,0,0,2,2,1
23267,22836,0,0,1,1,158,4,1,1,4,4683,1520,0,0,2,5,0
23268,22837,0,0,0,2,145,2,4,1,1,5644,1177,0,0,3,5,0
23269,22838,0,0,0,2,145,2,4,1,1,5644,1177,0,0,3,19,0
23270,22839,0,0,0,2,145,2,4,1,1,5644,1177,0,0,3,2,1
23271,22840,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,2,1
23272,22841,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,4,1
23273,22842,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,2,1
23274,22843,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,23,0
23275,22844,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,0,1
23276,22845,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,2,1
23277,22846,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,11,0
23278,22847,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,5,0
23279,22848,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,7,0
23280,22849,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,2,1
23281,22850,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,5,0
23282,22851,1,1,1,1,202,4,1,2,1,3407,1922,0,0,1,2,1
23283,22852,1,1,1,1,192,4,4,1,2,7011,3187,0,0,2,9,0
23284,22853,1,1,1,1,192,4,4,1,2,7011,3187,0,0,2,30,0
23285,22854,1,1,1,1,192,4,4,1,2,7011,3187,0,0,2,9,0
23286,22855,1,1,1,1,192,4,4,1,2,7011,3187,0,0,2,6,0
23287,22856,0,0,0,0,77,4,4,1,1,5882,2734,0,0,1,10,0
23288,22857,0,0,0,0,77,4,4,1,1,5882,2734,0,0,1,5,0
23289,22858,0,1,1,0,230,2,1,1,1,1781,2827,0,0,1,10,0
23290,22859,0,1,1,0,230,2,1,1,1,1781,2827,0,0,1,12,0
23291,22860,0,1,1,0,230,2,1,1,1,1781,2827,0,0,1,12,0
23292,22861,0,1,1,0,230,2,1,1,1,1781,2827,0,0,1,10,0
23293,22862,0,1,1,0,230,2,1,1,1,1781,2827,0,0,1,0,1
23294,22863,0,0,0,0,62,4,4,3,5,5948,3458,0,0,0,3,1
23295,22864,0,0,0,0,62,4,4,3,5,5948,3458,0,0,0,0,1
23296,22865,0,0,0,0,62,4,4,3,5,5948,3458,0,0,0,7,0
23297,22866,0,0,0,0,62,4,4,3,5,5948,3458,0,0,0,0,1
23298,22867,1,1,1,0,222,4,1,1,1,5757,2355,0,1,1,4,1
23299,22868,1,1,1,0,222,4,1,1,1,5757,2355,0,1,1,8,0
23300,22869,1,1,1,0,222,4,1,1,1,5757,2355,0,1,1,4,1
23301,22870,1,1,1,0,222,4,1,1,1,5757,2355,0,1,1,4,1
23302,22871,1,1,1,0,222,4,1,1,1,5757,2355,0,1,1,4,1
23303,22872,1,1,1,0,222,4,1,1,1,5757,2355,0,1,1,4,1
23304,22873,0,0,1,0,120,4,4,1,1,2028,1704,0,1,1,2,1
23305,22874,0,0,1,0,197,4,1,1,1,2235,173,0,0,1,9,0
23306,22875,0,0,1,0,197,4,1,1,1,2235,173,0,0,1,9,0
23307,22876,0,0,1,0,197,4,1,1,1,2235,173,0,0,1,1,1
23308,22877,0,0,1,0,197,4,1,1,1,2235,173,0,0,1,9,0
23309,22878,0,0,1,0,197,4,1,1,1,2235,173,0,0,1,26,0
23310,22879,0,0,1,0,197,4,1,1,1,2235,173,0,0,1,9,0
23311,22880,0,0,1,1,70,4,2,1,1,5397,2302,0,1,2,11,0
23312,22881,0,0,1,1,70,4,2,1,1,5397,2302,0,1,2,0,1
23313,22882,0,0,1,1,70,4,2,1,1,5397,2302,0,1,2,11,0
23314,22883,0,0,0,0,192,0,4,1,1,4555,2891,0,0,1,1,1
23315,22884,0,0,0,0,192,0,4,1,1,4555,2891,0,0,1,6,0
23316,22885,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,1,1
23317,22886,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,0,1
23318,22887,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,3,1
23319,22888,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,9,0
23320,22889,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,9,0
23321,22890,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,4,1
23322,22891,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,9,0
23323,22892,0,1,1,2,158,0,4,1,1,6713,3255,0,0,3,9,0
23324,22893,0,0,1,0,192,0,1,3,1,6272,3116,0,0,0,6,0
23325,22894,0,0,1,0,192,0,1,3,1,6272,3116,0,0,0,13,0
23326,22895,0,0,1,0,192,0,1,3,1,6272,3116,0,0,0,13,0
23327,22896,1,1,1,2,170,0,1,1,1,5004,3165,0,0,3,0,1
23328,22897,0,1,1,1,212,0,2,1,1,3000,3598,0,0,2,12,0
23329,22898,0,1,1,1,212,0,2,1,1,3000,3598,0,0,2,6,0
23330,22899,0,1,1,1,212,0,2,1,1,3000,3598,0,0,2,4,1
23331,22900,0,1,1,1,212,0,2,1,1,3000,3598,0,0,2,4,1
23332,22901,0,0,1,0,62,4,4,1,1,5285,2335,0,1,1,17,0
23333,22902,0,0,1,0,62,4,4,1,1,5285,2335,0,1,1,2,1
23334,22903,0,0,1,0,62,4,4,1,1,5285,2335,0,1,1,3,1
23335,22904,0,0,1,0,62,4,4,1,1,5285,2335,0,1,1,3,1
23336,22905,0,0,1,1,120,0,4,2,1,3725,3622,0,0,1,4,1
23337,22906,0,0,1,1,120,0,4,2,1,3725,3622,0,0,1,6,0
23338,22907,0,0,1,1,120,0,4,2,1,3725,3622,0,0,1,4,1
23339,22908,0,0,1,1,120,0,4,2,1,3725,3622,0,0,1,6,0
23340,22909,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23341,22910,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23342,22911,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23343,22912,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23344,22913,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23345,22914,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23346,22915,0,0,1,0,207,2,1,1,1,5200,2055,0,0,1,0,1
23347,22916,0,0,1,0,120,4,1,1,1,5569,1123,0,0,1,0,1
23348,22917,0,0,1,0,120,4,1,1,1,5569,1123,0,0,1,0,1
23349,22918,0,0,1,0,120,4,1,1,1,5569,1123,0,0,1,0,1
23350,22919,0,1,1,1,120,4,1,1,1,5698,1784,0,0,2,6,0
23351,22920,1,1,1,0,198,4,4,1,1,1464,2827,0,0,1,6,0
23352,22921,1,1,1,0,198,4,4,1,1,1464,2827,0,0,1,10,0
23353,22922,1,1,1,0,198,4,4,1,1,1464,2827,0,0,1,6,0
23354,22923,1,1,1,0,198,4,4,1,1,1464,2827,0,0,1,10,0
23355,22924,1,1,1,0,198,4,4,1,1,1464,2827,0,0,1,6,0
23356,22925,1,1,0,0,192,2,1,3,5,4928,1409,0,0,0,17,0
23357,22926,1,1,0,0,212,0,1,1,1,4374,964,0,0,1,0,1
23358,22927,1,1,0,0,212,0,1,1,1,4374,964,0,0,1,5,0
23359,22928,1,1,0,0,212,0,1,1,1,4374,964,0,0,1,0,1
23360,22929,1,1,0,0,212,0,1,1,1,4374,964,0,0,1,5,0
23361,22930,1,1,0,0,212,0,1,1,1,4374,964,0,0,1,8,0
23362,22931,1,1,0,0,212,0,1,1,1,4374,964,0,0,1,5,0
23363,22932,0,0,0,0,51,1,4,1,1,357,3639,0,0,1,10,0
23364,22933,0,0,0,0,51,1,4,1,1,357,3639,0,0,1,5,0
23365,22934,0,0,0,0,51,1,4,1,1,357,3639,0,0,1,1,1
23366,22935,0,0,0,0,51,1,4,1,1,357,3639,0,0,1,5,0
23367,22936,1,0,0,2,170,4,2,1,1,5830,1196,0,1,3,28,0
23368,22937,0,0,0,0,62,4,4,1,1,3331,3254,0,1,1,4,1
23369,22938,0,0,0,1,239,4,4,2,1,3304,2222,0,1,1,6,0
23370,22939,0,0,0,1,239,4,4,2,1,3304,2222,0,1,1,12,0
23371,22940,0,0,0,1,239,4,4,2,1,3304,2222,0,1,1,6,0
23372,22941,0,0,0,0,24,4,4,1,1,5818,2984,0,1,1,3,1
23373,22942,0,0,0,0,24,4,4,1,1,5818,2984,0,1,1,8,0
23374,22943,0,0,0,0,24,4,4,1,1,5818,2984,0,1,1,7,0
23375,22944,0,0,0,1,77,0,4,0,5,5811,2454,0,1,2,0,1
23376,22945,0,0,0,0,145,4,4,0,1,2428,2283,0,1,1,24,0
23377,22946,1,0,0,0,212,4,4,3,1,6729,3229,0,0,0,29,0
23378,22947,0,0,0,0,192,4,2,0,1,7038,3481,0,1,1,16,0
23379,22948,0,0,0,0,192,4,2,0,1,7038,3481,0,1,1,16,0
23380,22949,0,0,0,0,192,4,2,0,1,7038,3481,0,1,1,16,0
23381,22950,1,1,0,0,104,4,4,1,1,6144,2201,0,0,1,0,1
23382,22951,1,1,0,0,104,4,4,1,1,6144,2201,0,0,1,0,1
23383,22952,0,0,0,0,41,4,4,3,1,7070,3004,0,0,0,17,0
23384,22953,0,0,0,0,41,4,4,3,1,7070,3004,0,0,0,2,1
23385,22954,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,4,1
23386,22955,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,1,1
23387,22956,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,9,0
23388,22957,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,1,1
23389,22958,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,8,0
23390,22959,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,3,1
23391,22960,1,0,0,1,158,4,4,1,1,6379,3301,0,0,2,8,0
23392,22961,1,0,0,1,104,4,4,1,1,6008,2756,0,0,2,8,0
23393,22962,1,0,0,1,104,4,4,1,1,6008,2756,0,0,2,8,0
23394,22963,1,0,0,1,104,4,4,1,1,6008,2756,0,0,2,8,0
23395,22964,0,0,0,1,54,0,4,1,1,4611,2961,0,0,2,8,0
23396,22965,0,0,0,1,54,0,4,1,1,4611,2961,0,0,2,5,0
23397,22966,0,0,0,1,54,0,4,1,1,4611,2961,0,0,2,1,1
23398,22967,0,0,0,1,54,0,4,1,1,4611,2961,0,0,2,1,1
23399,22968,0,0,0,0,104,4,2,1,1,6434,3415,0,0,1,16,0
23400,22969,0,0,0,1,133,2,4,3,4,6786,3323,0,0,1,26,0
23401,22970,0,0,0,1,133,2,4,3,4,6786,3323,0,0,1,8,0
23402,22971,0,0,0,1,133,2,4,3,4,6786,3323,0,0,1,26,0
23403,22972,0,0,0,1,133,2,4,3,4,6786,3323,0,0,1,21,0
23404,22973,1,1,0,1,145,4,1,1,1,6026,3521,0,0,2,5,0
23405,22974,1,1,0,1,145,4,1,1,1,6026,3521,0,0,2,24,0
23406,22975,1,1,0,1,145,4,1,1,1,6026,3521,0,0,2,3,1
23407,22976,1,1,0,1,145,4,1,1,1,6026,3521,0,0,2,19,0
23408,22977,0,0,0,0,95,0,1,3,4,6883,3415,0,1,0,12,0
23409,22978,0,0,0,0,95,0,1,3,4,6883,3415,0,1,0,19,0
